Year,Decadal_Period,Month_Number,Month_Name,State,Geopolitical_Zone,Broad_Region,Hydrological_Risk_Zone,Monthly_Rainfall_mm,Annual_Rainfall_mm,Rainfall_Anomaly_Pct,Mean_Temperature_C,Temperature_Anomaly_C,Atmospheric_Moisture_Capacity_Index,Off_Season_Rainfall_Flag,Flood_Occurred,Flood_Mechanism,Dam_Water_Release,Total_Deaths,Total_Displaced,Farmland_Submerged_Ha,Economic_Loss_Billion_NGN
1990,1990-2009 (Baseline),8,August,Anambra,South East,South,Riverine_Confluence,232.95,2117.75,1.8,27.28,-0.021,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),9,September,Anambra,South East,South,Riverine_Confluence,338.84,2117.75,1.8,27.28,-0.021,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),10,October,Anambra,South East,South,Riverine_Confluence,148.24,2117.75,1.8,27.28,-0.021,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),11,November,Anambra,South East,South,Riverine_Confluence,42.36,2117.75,1.8,27.28,-0.021,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),12,December,Anambra,South East,South,Riverine_Confluence,0.0,2117.75,0.0,27.28,-0.021,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),1,January,Ebonyi,South East,South,Inland_Savanna,19.68,1968.45,2.5,27.34,-0.061,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),2,February,Ebonyi,South East,South,Inland_Savanna,59.05,1968.45,2.5,27.34,-0.061,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),3,March,Ebonyi,South East,South,Inland_Savanna,118.11,1968.45,2.5,27.34,-0.061,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),4,April,Ebonyi,South East,South,Inland_Savanna,177.16,1968.45,2.5,27.34,-0.061,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),5,May,Ebonyi,South East,South,Inland_Savanna,236.21,1968.45,2.5,27.34,-0.061,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),6,June,Ebonyi,South East,South,Inland_Savanna,295.27,1968.45,2.5,27.34,-0.061,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),7,July,Ebonyi,South East,South,Inland_Savanna,354.32,1968.45,2.5,27.34,-0.061,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),8,August,Ebonyi,South East,South,Inland_Savanna,216.53,1968.45,2.5,27.34,-0.061,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),9,September,Ebonyi,South East,South,Inland_Savanna,314.95,1968.45,2.5,27.34,-0.061,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),10,October,Ebonyi,South East,South,Inland_Savanna,137.79,1968.45,2.5,27.34,-0.061,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),11,November,Ebonyi,South East,South,Inland_Savanna,39.37,1968.45,2.5,27.34,-0.061,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),12,December,Ebonyi,South East,South,Inland_Savanna,0.0,1968.45,0.0,27.34,-0.061,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),1,January,Enugu,South East,South,Inland_Savanna,19.33,1933.19,6.2,27.17,-0.029,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),2,February,Enugu,South East,South,Inland_Savanna,58.0,1933.19,6.2,27.17,-0.029,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),3,March,Enugu,South East,South,Inland_Savanna,115.99,1933.19,6.2,27.17,-0.029,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),4,April,Enugu,South East,South,Inland_Savanna,173.99,1933.19,6.2,27.17,-0.029,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),5,May,Enugu,South East,South,Inland_Savanna,231.98,1933.19,6.2,27.17,-0.029,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),6,June,Enugu,South East,South,Inland_Savanna,289.98,1933.19,6.2,27.17,-0.029,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),7,July,Enugu,South East,South,Inland_Savanna,347.97,1933.19,6.2,27.17,-0.029,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),8,August,Enugu,South East,South,Inland_Savanna,212.65,1933.19,6.2,27.17,-0.029,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),9,September,Enugu,South East,South,Inland_Savanna,309.31,1933.19,6.2,27.17,-0.029,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),10,October,Enugu,South East,South,Inland_Savanna,135.32,1933.19,6.2,27.17,-0.029,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),11,November,Enugu,South East,South,Inland_Savanna,38.66,1933.19,6.2,27.17,-0.029,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),12,December,Enugu,South East,South,Inland_Savanna,0.0,1933.19,0.0,27.17,-0.029,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),1,January,Imo,South East,South,Inland_Savanna,24.57,2456.74,7.8,27.16,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),2,February,Imo,South East,South,Inland_Savanna,73.7,2456.74,7.7,27.16,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),3,March,Imo,South East,South,Inland_Savanna,147.4,2456.74,7.7,27.16,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),4,April,Imo,South East,South,Inland_Savanna,221.11,2456.74,7.8,27.16,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),5,May,Imo,South East,South,Inland_Savanna,294.81,2456.74,7.8,27.16,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),6,June,Imo,South East,South,Inland_Savanna,368.51,2456.74,7.8,27.16,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),7,July,Imo,South East,South,Inland_Savanna,442.21,2456.74,7.8,27.16,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),8,August,Imo,South East,South,Inland_Savanna,270.24,2456.74,7.8,27.16,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),9,September,Imo,South East,South,Inland_Savanna,393.08,2456.74,7.8,27.16,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),10,October,Imo,South East,South,Inland_Savanna,171.97,2456.74,7.8,27.16,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),11,November,Imo,South East,South,Inland_Savanna,49.13,2456.74,7.7,27.16,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),12,December,Imo,South East,South,Inland_Savanna,0.0,2456.74,0.0,27.16,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),1,January,Benue,North Central,North,Riverine_Confluence,0.0,1457.45,0.0,27.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),2,February,Benue,North Central,North,Riverine_Confluence,0.0,1457.45,0.0,27.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),3,March,Benue,North Central,North,Riverine_Confluence,14.57,1457.45,5.6,27.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),4,April,Benue,North Central,North,Riverine_Confluence,58.3,1457.45,5.6,27.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),5,May,Benue,North Central,North,Riverine_Confluence,116.6,1457.45,5.6,27.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),6,June,Benue,North Central,North,Riverine_Confluence,204.04,1457.45,5.6,27.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),7,July,Benue,North Central,North,Riverine_Confluence,378.94,1457.45,5.6,27.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),8,August,Benue,North Central,North,Riverine_Confluence,437.24,1457.45,5.6,27.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),9,September,Benue,North Central,North,Riverine_Confluence,204.04,1457.45,5.6,27.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),10,October,Benue,North Central,North,Riverine_Confluence,43.72,1457.45,5.6,27.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),11,November,Benue,North Central,North,Riverine_Confluence,0.0,1457.45,0.0,27.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),12,December,Benue,North Central,North,Riverine_Confluence,0.0,1457.45,0.0,27.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),1,January,Kogi,North Central,North,Riverine_Confluence,0.0,1322.35,0.0,28.01,0.112,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),2,February,Kogi,North Central,North,Riverine_Confluence,0.0,1322.35,0.0,28.01,0.112,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),3,March,Kogi,North Central,North,Riverine_Confluence,13.22,1322.35,0.2,28.01,0.112,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),4,April,Kogi,North Central,North,Riverine_Confluence,52.89,1322.35,0.2,28.01,0.112,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),5,May,Kogi,North Central,North,Riverine_Confluence,105.79,1322.35,0.2,28.01,0.112,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),6,June,Kogi,North Central,North,Riverine_Confluence,185.13,1322.35,0.2,28.01,0.112,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),7,July,Kogi,North Central,North,Riverine_Confluence,343.81,1322.35,0.2,28.01,0.112,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),8,August,Kogi,North Central,North,Riverine_Confluence,396.7,1322.35,0.2,28.01,0.112,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),9,September,Kogi,North Central,North,Riverine_Confluence,185.13,1322.35,0.2,28.01,0.112,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),10,October,Kogi,North Central,North,Riverine_Confluence,39.67,1322.35,0.2,28.01,0.112,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),11,November,Kogi,North Central,North,Riverine_Confluence,0.0,1322.35,0.0,28.01,0.112,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),12,December,Kogi,North Central,North,Riverine_Confluence,0.0,1322.35,0.0,28.01,0.112,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),1,January,Kwara,North Central,North,Inland_Savanna,0.0,1221.11,0.0,27.44,-0.056,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),2,February,Kwara,North Central,North,Inland_Savanna,0.0,1221.11,0.0,27.44,-0.056,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),3,March,Kwara,North Central,North,Inland_Savanna,12.21,1221.11,0.1,27.44,-0.056,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),4,April,Kwara,North Central,North,Inland_Savanna,48.84,1221.11,0.1,27.44,-0.056,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),5,May,Kwara,North Central,North,Inland_Savanna,97.69,1221.11,0.1,27.44,-0.056,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),6,June,Kwara,North Central,North,Inland_Savanna,170.96,1221.11,0.1,27.44,-0.056,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),7,July,Kwara,North Central,North,Inland_Savanna,317.49,1221.11,0.1,27.44,-0.056,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),8,August,Kwara,North Central,North,Inland_Savanna,366.33,1221.11,0.1,27.44,-0.056,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),9,September,Kwara,North Central,North,Inland_Savanna,170.96,1221.11,0.1,27.44,-0.056,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),10,October,Kwara,North Central,North,Inland_Savanna,36.63,1221.11,0.1,27.44,-0.056,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),11,November,Kwara,North Central,North,Inland_Savanna,0.0,1221.11,0.0,27.44,-0.056,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),12,December,Kwara,North Central,North,Inland_Savanna,0.0,1221.11,0.0,27.44,-0.056,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),1,January,Nasarawa,North Central,North,Riverine_Confluence,0.0,1308.95,0.0,27.73,0.127,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),2,February,Nasarawa,North Central,North,Riverine_Confluence,0.0,1308.95,0.0,27.73,0.127,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),3,March,Nasarawa,North Central,North,Riverine_Confluence,13.09,1308.95,2.3,27.73,0.127,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),4,April,Nasarawa,North Central,North,Riverine_Confluence,52.36,1308.95,2.3,27.73,0.127,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),5,May,Nasarawa,North Central,North,Riverine_Confluence,104.72,1308.95,2.3,27.73,0.127,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),6,June,Nasarawa,North Central,North,Riverine_Confluence,183.25,1308.95,2.3,27.73,0.127,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),7,July,Nasarawa,North Central,North,Riverine_Confluence,340.33,1308.95,2.3,27.73,0.127,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),8,August,Nasarawa,North Central,North,Riverine_Confluence,392.68,1308.95,2.3,27.73,0.127,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),9,September,Nasarawa,North Central,North,Riverine_Confluence,183.25,1308.95,2.3,27.73,0.127,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),10,October,Nasarawa,North Central,North,Riverine_Confluence,39.27,1308.95,2.3,27.73,0.127,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),11,November,Nasarawa,North Central,North,Riverine_Confluence,0.0,1308.95,0.0,27.73,0.127,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),12,December,Nasarawa,North Central,North,Riverine_Confluence,0.0,1308.95,0.0,27.73,0.127,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),1,January,Niger,North Central,North,Riverine_Confluence,0.0,1221.08,0.0,27.91,0.108,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),2,February,Niger,North Central,North,Riverine_Confluence,0.0,1221.08,0.0,27.91,0.108,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),3,March,Niger,North Central,North,Riverine_Confluence,12.21,1221.08,3.5,27.91,0.108,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),4,April,Niger,North Central,North,Riverine_Confluence,48.84,1221.08,3.5,27.91,0.108,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),5,May,Niger,North Central,North,Riverine_Confluence,97.69,1221.08,3.5,27.91,0.108,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),6,June,Niger,North Central,North,Riverine_Confluence,170.95,1221.08,3.5,27.91,0.108,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),7,July,Niger,North Central,North,Riverine_Confluence,317.48,1221.08,3.5,27.91,0.108,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),8,August,Niger,North Central,North,Riverine_Confluence,366.32,1221.08,3.5,27.91,0.108,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),9,September,Niger,North Central,North,Riverine_Confluence,170.95,1221.08,3.5,27.91,0.108,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),10,October,Niger,North Central,North,Riverine_Confluence,36.63,1221.08,3.5,27.91,0.108,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),11,November,Niger,North Central,North,Riverine_Confluence,0.0,1221.08,0.0,27.91,0.108,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),12,December,Niger,North Central,North,Riverine_Confluence,0.0,1221.08,0.0,27.91,0.108,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),1,January,Plateau,North Central,North,Highland,0.0,1455.64,0.0,22.57,0.07,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),2,February,Plateau,North Central,North,Highland,0.0,1455.64,0.0,22.57,0.07,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),3,March,Plateau,North Central,North,Highland,14.56,1455.64,5.5,22.57,0.07,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),4,April,Plateau,North Central,North,Highland,58.23,1455.64,5.5,22.57,0.07,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),5,May,Plateau,North Central,North,Highland,116.45,1455.64,5.5,22.57,0.07,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),6,June,Plateau,North Central,North,Highland,203.79,1455.64,5.5,22.57,0.07,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),7,July,Plateau,North Central,North,Highland,378.47,1455.64,5.5,22.57,0.07,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),8,August,Plateau,North Central,North,Highland,436.69,1455.64,5.5,22.57,0.07,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),9,September,Plateau,North Central,North,Highland,203.79,1455.64,5.5,22.57,0.07,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),10,October,Plateau,North Central,North,Highland,43.67,1455.64,5.5,22.57,0.07,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),11,November,Plateau,North Central,North,Highland,0.0,1455.64,0.0,22.57,0.07,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),12,December,Plateau,North Central,North,Highland,0.0,1455.64,0.0,22.57,0.07,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),1,January,FCT,North Central,North,Inland_Savanna,0.0,1368.32,0.0,27.15,0.154,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),2,February,FCT,North Central,North,Inland_Savanna,0.0,1368.32,0.0,27.15,0.154,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),3,March,FCT,North Central,North,Inland_Savanna,13.68,1368.32,3.6,27.15,0.154,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),4,April,FCT,North Central,North,Inland_Savanna,54.73,1368.32,3.7,27.15,0.154,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),5,May,FCT,North Central,North,Inland_Savanna,109.47,1368.32,3.7,27.15,0.154,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),6,June,FCT,North Central,North,Inland_Savanna,191.56,1368.32,3.7,27.15,0.154,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),7,July,FCT,North Central,North,Inland_Savanna,355.76,1368.32,3.7,27.15,0.154,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),8,August,FCT,North Central,North,Inland_Savanna,410.5,1368.32,3.7,27.15,0.154,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),9,September,FCT,North Central,North,Inland_Savanna,191.56,1368.32,3.7,27.15,0.154,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),10,October,FCT,North Central,North,Inland_Savanna,41.05,1368.32,3.7,27.15,0.154,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),11,November,FCT,North Central,North,Inland_Savanna,0.0,1368.32,0.0,27.15,0.154,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),12,December,FCT,North Central,North,Inland_Savanna,0.0,1368.32,0.0,27.15,0.154,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),1,January,Kaduna,North West,North,Inland_Savanna,0.0,1154.84,0.0,25.87,0.073,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),2,February,Kaduna,North West,North,Inland_Savanna,0.0,1154.84,0.0,25.87,0.073,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),3,March,Kaduna,North West,North,Inland_Savanna,11.55,1154.84,3.1,25.87,0.073,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),4,April,Kaduna,North West,North,Inland_Savanna,46.19,1154.84,3.1,25.87,0.073,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),5,May,Kaduna,North West,North,Inland_Savanna,92.39,1154.84,3.1,25.87,0.073,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),6,June,Kaduna,North West,North,Inland_Savanna,161.68,1154.84,3.1,25.87,0.073,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),7,July,Kaduna,North West,North,Inland_Savanna,300.26,1154.84,3.1,25.87,0.073,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),8,August,Kaduna,North West,North,Inland_Savanna,346.45,1154.84,3.1,25.87,0.073,1.003,0,1,Localized_Flash,0,0,0,0,0.0
1990,1990-2009 (Baseline),9,September,Kaduna,North West,North,Inland_Savanna,161.68,1154.84,3.1,25.87,0.073,1.003,0,1,Localized_Flash,0,5,1363,1042,1.68
1990,1990-2009 (Baseline),10,October,Kaduna,North West,North,Inland_Savanna,34.65,1154.84,3.1,25.87,0.073,1.003,0,1,Localized_Flash,0,0,0,0,0.0
1990,1990-2009 (Baseline),11,November,Kaduna,North West,North,Inland_Savanna,0.0,1154.84,0.0,25.87,0.073,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),12,December,Kaduna,North West,North,Inland_Savanna,0.0,1154.84,0.0,25.87,0.073,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),1,January,Kano,North West,North,Inland_Savanna,0.0,866.19,0.0,26.68,0.175,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),2,February,Kano,North West,North,Inland_Savanna,0.0,866.19,0.0,26.68,0.175,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),3,March,Kano,North West,North,Inland_Savanna,8.66,866.19,0.7,26.68,0.175,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),4,April,Kano,North West,North,Inland_Savanna,34.65,866.19,0.7,26.68,0.175,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),5,May,Kano,North West,North,Inland_Savanna,69.3,866.19,0.7,26.68,0.175,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),6,June,Kano,North West,North,Inland_Savanna,121.27,866.19,0.7,26.68,0.175,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),7,July,Kano,North West,North,Inland_Savanna,225.21,866.19,0.7,26.68,0.175,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),8,August,Kano,North West,North,Inland_Savanna,259.86,866.19,0.7,26.68,0.175,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),9,September,Kano,North West,North,Inland_Savanna,121.27,866.19,0.7,26.68,0.175,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),10,October,Kano,North West,North,Inland_Savanna,25.99,866.19,0.7,26.68,0.175,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),11,November,Kano,North West,North,Inland_Savanna,0.0,866.19,0.0,26.68,0.175,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),12,December,Kano,North West,North,Inland_Savanna,0.0,866.19,0.0,26.68,0.175,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),1,January,Katsina,North West,North,Sahel_Arid,0.0,738.7,0.0,26.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),2,February,Katsina,North West,North,Sahel_Arid,0.0,738.7,0.0,26.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),3,March,Katsina,North West,North,Sahel_Arid,7.39,738.7,4.1,26.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),4,April,Katsina,North West,North,Sahel_Arid,29.55,738.7,4.0,26.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),5,May,Katsina,North West,North,Sahel_Arid,59.1,738.7,4.0,26.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),6,June,Katsina,North West,North,Sahel_Arid,103.42,738.7,4.0,26.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),7,July,Katsina,North West,North,Sahel_Arid,192.06,738.7,4.0,26.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),8,August,Katsina,North West,North,Sahel_Arid,221.61,738.7,4.0,26.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),9,September,Katsina,North West,North,Sahel_Arid,103.42,738.7,4.0,26.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),10,October,Katsina,North West,North,Sahel_Arid,22.16,738.7,4.0,26.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),11,November,Katsina,North West,North,Sahel_Arid,0.0,738.7,0.0,26.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),12,December,Katsina,North West,North,Sahel_Arid,0.0,738.7,0.0,26.89,0.09,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),1,January,Kebbi,North West,North,Riverine_Confluence,0.0,863.69,0.0,28.26,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),2,February,Kebbi,North West,North,Riverine_Confluence,0.0,863.69,0.0,28.26,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),3,March,Kebbi,North West,North,Riverine_Confluence,8.64,863.69,5.4,28.26,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),4,April,Kebbi,North West,North,Riverine_Confluence,34.55,863.69,5.3,28.26,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),5,May,Kebbi,North West,North,Riverine_Confluence,69.1,863.69,5.3,28.26,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),6,June,Kebbi,North West,North,Riverine_Confluence,120.92,863.69,5.3,28.26,0.059,1.003,0,0,None,0,0,0,0,0.0
1990,1990-2009 (Baseline),7,July,Kebbi,North West,North,Riverine_Confluence,224.56,863.69,5.3,28.26,0.059,1.003,0,0,None,0,0,0,0,0.0
